Date,Plant,Leaf,VcMaxRef,JMaxRef,RdRef,TPURef,Tᵣ,g0,g1,VcMaxRef_mean_leaf,JMaxRef_mean_leaf,RdRef_mean_leaf,TPURef_mean_leaf,Tᵣ_mean_leaf,g0_mean_leaf,g1_mean_leaf,VcMaxRef_mean_plant,JMaxRef_mean_plant,RdRef_mean_plant,TPURef_mean_plant,Tᵣ_mean_plant,g0_mean_plant,g1_mean_plant
2021-01-29,1,2,45.732662571585486,79.06195727145094,0.5027310460741915,5.603880755121846,25.0,0.027055884534810996,0.06975372445215301,45.732662571585486,79.06195727145094,0.5027310460741915,5.603880755121846,25.0,0.027055884534810996,0.06975372445215301,39.7017072072258,78.26019481246198,0.7970613211558534,5.472899252602392,25.0,0.011412939528905545,1.0979005984800936
2021-01-28,1,3,55.08257146905699,97.82581129660726,0.5238284235146513,6.677805350645527,25.0,0.02574638172010066,0.738401020775491,55.08257146905699,97.82581129660726,0.5238284235146513,6.677805350645527,25.0,0.02574638172010066,0.738401020775491,39.7017072072258,78.26019481246198,0.7970613211558534,5.472899252602392,25.0,0.011412939528905545,1.0979005984800936
2021-01-27,1,4,57.43184576441291,103.10780938475808,0.40635837370674655,7.009555200742185,25.0,0.016006355332033505,1.13530945939233,57.43184576441291,103.10780938475808,0.40635837370674655,7.009555200742185,25.0,0.016006355332033505,1.13530945939233,39.7017072072258,78.26019481246198,0.7970613211558534,5.472899252602392,25.0,0.011412939528905545,1.0979005984800936
2021-01-26,1,6,64.51838603807688,120.7378762791605,1.5818337985380282,8.340090417534325,25.0,0.018844825832876735,1.5702365983811972,38.69432663597888,79.19985663262156,0.9016834467184451,5.53686617891459,25.0,0.00866035979598321,1.2853821536390666,39.7017072072258,78.26019481246198,0.7970613211558534,5.472899252602392,25.0,0.011412939528905545,1.0979005984800936
2021-03-01,1,6,40.921495131927706,94.3804483531964,0.7520319528480288,7.145441852843112,25.0,0.0062673077036269785,1.670009602096101,38.69432663597888,79.19985663262156,0.9016834467184451,5.53686617891459,25.0,0.00866035979598321,1.2853821536390666,39.7017072072258,78.26019481246198,0.7970613211558534,5.472899252602392,25.0,0.011412939528905545,1.0979005984800936
2021-03-09,1,6,48.31382966388819,84.68940452969034,0.5503582486833416,5.821392725470452,25.0,0.009959230188651635,0.7567245862413253,38.69432663597888,79.19985663262156,0.9016834467184451,5.53686617891459,25.0,0.00866035979598321,1.2853821536390666,39.7017072072258,78.26019481246198,0.7970613211558534,5.472899252602392,25.0,0.011412939528905545,1.0979005984800936
2021-03-15,1,6,46.01694372791889,84.71387127665933,0.8927547764577215,5.655944711681412,25.0,0.007586416840266433,1.2300956699371899,38.69432663597888,79.19985663262156,0.9016834467184451,5.53686617891459,25.0,0.00866035979598321,1.2853821536390666,39.7017072072258,78.26019481246198,0.7970613211558534,5.472899252602392,25.0,0.011412939528905545,1.0979005984800936
2021-03-24,1,6,45.501418013805804,96.63741331305575,1.027879200737034,6.730393229426163,25.0,0.007414880622347804,1.7331274540426513,38.69432663597888,79.19985663262156,0.9016834467184451,5.53686617891459,25.0,0.00866035979598321,1.2853821536390666,39.7017072072258,78.26019481246198,0.7970613211558534,5.472899252602392,25.0,0.011412939528905545,1.0979005984800936
2021-03-30,1,6,39.062181709582276,88.8500121562737,1.0570073528666866,6.244494759211071,25.0,0.008211774187561582,1.9861021842647624,38.69432663597888,79.19985663262156,0.9016834467184451,5.53686617891459,25.0,0.00866035979598321,1.2853821536390666,39.7017072072258,78.26019481246198,0.7970613211558534,5.472899252602392,25.0,0.011412939528905545,1.0979005984800936
2021-04-06,1,6,21.731362047665094,43.60696995155872,0.7108034163149736,2.8788437412942134,25.0,0.005606651119562206,0.46218282706140323,38.69432663597888,79.19985663262156,0.9016834467184451,5.53686617891459,25.0,0.00866035979598321,1.2853821536390666,39.7017072072258,78.26019481246198,0.7970613211558534,5.472899252602392,25.0,0.011412939528905545,1.0979005984800936
2021-04-12,1,6,29.161516511823674,67.66488824927544,1.0034116955121561,4.622523701032976,25.0,0.007310632592496801,1.35266127088613,38.69432663597888,79.19985663262156,0.9016834467184451,5.53686617891459,25.0,0.00866035979598321,1.2853821536390666,39.7017072072258,78.26019481246198,0.7970613211558534,5.472899252602392,25.0,0.011412939528905545,1.0979005984800936
2021-04-23,1,6,13.021806879121444,31.51782558472382,0.5390705785080366,2.392670471737582,25.0,0.0067415190764586975,0.8072991898408378,38.69432663597888,79.19985663262156,0.9016834467184451,5.53686617891459,25.0,0.00866035979598321,1.2853821536390666,39.7017072072258,78.26019481246198,0.7970613211558534,5.472899252602392,25.0,0.011412939528905545,1.0979005984800936
2021-04-16,1,7,24.3013389806151,52.95609248359723,0.964871595552031,3.4945641238578253,25.0,0.004541886423705739,1.5337242028048943,36.013089201287514,70.08742252252452,0.9308067748464253,4.924174848149664,25.0,0.004541886423705739,1.5337242028048943,39.7017072072258,78.26019481246198,0.7970613211558534,5.472899252602392,25.0,0.011412939528905545,1.0979005984800936
2021-04-22,1,8,17.003410176946673,40.933789495470236,0.5462374038833527,3.122102175995673,25.0,0.008487407230177864,0.3249805885448423,17.003410176946673,40.933789495470236,0.5462374038833527,3.122102175995673,25.0,0.008487407230177864,0.3249805885448423,39.7017072072258,78.26019481246198,0.7970613211558534,5.472899252602392,25.0,0.011412939528905545,1.0979005984800936
